date,card_id,name,set_name,set_id,rarity,card_number,release_date,market_price,low_price,mid_price,high_price,tcgplayer_url
2026-06-26,sv9-184,Lillie's Clefairy ex,Journey Together,sv9,Special Illustration Rare,184,2025/03/28,127.58,115.0,141.26,1251.2,https://prices.pokemontcg.io/tcgplayer/sv9-184
2026-06-26,sv10-229,Team Rocket's Moltres ex,Destined Rivals,sv10,Special Illustration Rare,229,2025/05/30,126.96,114.99,149.99,919.12,https://prices.pokemontcg.io/tcgplayer/sv10-229
2026-06-26,sv7-148,Squirtle,Stellar Crown,sv7,Illustration Rare,148,2024/09/13,126.1,114.0,140.25,1043.19,https://prices.pokemontcg.io/tcgplayer/sv7-148
2026-06-26,sv3pt5-198,Venusaur ex,151,sv3pt5,Special Illustration Rare,198,2023/09/22,125.21,105.0,140.0,1238.94,https://prices.pokemontcg.io/tcgplayer/sv3pt5-198
2026-06-26,sv2-211,Raichu,Paldea Evolved,sv2,Illustration Rare,211,2023/06/09,121.26,92.51,120.55,879.66,https://prices.pokemontcg.io/tcgplayer/sv2-211
2026-06-26,sv3-223,Charizard ex,Obsidian Flames,sv3,Special Illustration Rare,223,2023/08/11,120.89,89.99,135.0,999.99,https://prices.pokemontcg.io/tcgplayer/sv3-223
2026-06-26,sv4-199,Groudon,Paradox Rift,sv4,Illustration Rare,199,2023/11/03,119.45,99.0,131.0,898.66,https://prices.pokemontcg.io/tcgplayer/sv4-199
2026-06-26,sv3pt5-168,Charmander,151,sv3pt5,Illustration Rare,168,2023/09/22,118.31,85.0,131.65,495.8,https://prices.pokemontcg.io/tcgplayer/sv3pt5-168
2026-06-26,sv3pt5-202,Zapdos ex,151,sv3pt5,Special Illustration Rare,202,2023/09/22,112.2,97.69,130.1,505.65,https://prices.pokemontcg.io/tcgplayer/sv3pt5-202
2026-06-26,sv3pt5-170,Squirtle,151,sv3pt5,Illustration Rare,170,2023/09/22,110.21,90.0,123.09,958.5,https://prices.pokemontcg.io/tcgplayer/sv3pt5-170
2026-06-26,sv5-177,Gastly,Temporal Forces,sv5,Illustration Rare,177,2024/03/22,107.11,103.99,118.07,498.76,https://prices.pokemontcg.io/tcgplayer/sv5-177
2026-06-26,sv2-226,Maushold,Paldea Evolved,sv2,Illustration Rare,226,2023/06/09,106.38,91.2,111.7,9999.0,https://prices.pokemontcg.io/tcgplayer/sv2-226
2026-06-26,sv3pt5-173,Pikachu,151,sv3pt5,Illustration Rare,173,2023/09/22,100.47,81.41,109.97,10000.0,https://prices.pokemontcg.io/tcgplayer/sv3pt5-173
2026-06-26,sv8pt5-147,Ceruledge ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,147,2025/01/17,100.16,90.58,115.19,939.8,https://prices.pokemontcg.io/tcgplayer/sv8pt5-147
2026-06-26,sv8-247,Pikachu ex,Surging Sparks,sv8,Hyper Rare,247,2024/11/08,98.17,77.25,108.99,568.7,https://prices.pokemontcg.io/tcgplayer/sv8-247
2026-06-26,rsv10pt5-105,Oshawott,White Flare,rsv10pt5,Illustration Rare,105,2025/07/18,94.03,90.75,100.99,490.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-105
2026-06-26,me1-181,Mega Latias ex,Mega Evolution,me1,Special Illustration Rare,181,2025/09/26,93.85,85.0,102.51,758.18,https://prices.pokemontcg.io/tcgplayer/me1-181
2026-06-26,sv6-188,Eevee,Twilight Masquerade,sv6,Illustration Rare,188,2024/05/24,93.69,80.0,101.28,852.3,https://prices.pokemontcg.io/tcgplayer/sv6-188
2026-06-26,sv3pt5-166,Bulbasaur,151,sv3pt5,Illustration Rare,166,2023/09/22,91.73,75.79,97.06,458.65,https://prices.pokemontcg.io/tcgplayer/sv3pt5-166
2026-06-26,rsv10pt5-169,Hydreigon ex,White Flare,rsv10pt5,Special Illustration Rare,169,2025/07/18,89.08,89.0,109.33,724.8,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-169
2026-06-26,sv1-245,Gardevoir ex,Scarlet & Violet,sv1,Special Illustration Rare,245,2023/03/31,87.23,74.0,94.23,300.0,https://prices.pokemontcg.io/tcgplayer/sv1-245
2026-06-26,sv6pt5-78,Persian,Shrouded Fable,sv6pt5,Illustration Rare,78,2024/08/02,84.11,78.01,92.34,452.2,https://prices.pokemontcg.io/tcgplayer/sv6pt5-78
2026-06-26,sv8pt5-168,Bloodmoon Ursaluna ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,168,2025/01/17,83.13,75.0,84.99,625.7,https://prices.pokemontcg.io/tcgplayer/sv8pt5-168
2026-06-26,zsv10pt5-165,Kyurem ex,Black Bolt,zsv10pt5,Special Illustration Rare,165,2025/07/18,82.95,82.12,99.0,703.8,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-165
2026-06-26,rsv10pt5-143,Zoroark,White Flare,rsv10pt5,Illustration Rare,143,2025/07/18,82.83,80.0,99.75,501.2,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-143
2026-06-26,sv3pt5-201,Alakazam ex,151,sv3pt5,Special Illustration Rare,201,2023/09/22,81.74,71.59,86.76,698.58,https://prices.pokemontcg.io/tcgplayer/sv3pt5-201
2026-06-26,sv3pt5-169,Charmeleon,151,sv3pt5,Illustration Rare,169,2023/09/22,81.41,63.74,88.0,749.1,https://prices.pokemontcg.io/tcgplayer/sv3pt5-169
2026-06-26,rsv10pt5-167,Keldeo ex,White Flare,rsv10pt5,Special Illustration Rare,167,2025/07/18,79.82,77.1,90.85,556.9,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-167
2026-06-26,sv3pt5-175,Psyduck,151,sv3pt5,Illustration Rare,175,2023/09/22,79.63,66.0,87.41,5000.0,https://prices.pokemontcg.io/tcgplayer/sv3pt5-175
2026-06-26,sv2-222,Tyranitar,Paldea Evolved,sv2,Illustration Rare,222,2023/06/09,78.89,62.99,86.99,468.92,https://prices.pokemontcg.io/tcgplayer/sv2-222
2026-06-26,sv10-193,Misty's Psyduck,Destined Rivals,sv10,Illustration Rare,193,2025/05/30,78.88,70.7,85.0,550.0,https://prices.pokemontcg.io/tcgplayer/sv10-193
2026-06-26,sv3pt5-171,Wartortle,151,sv3pt5,Illustration Rare,171,2023/09/22,78.45,60.96,79.16,320.0,https://prices.pokemontcg.io/tcgplayer/sv3pt5-171
2026-06-26,sv7-169,Dachsbun ex,Stellar Crown,sv7,Special Illustration Rare,169,2024/09/13,78.4,69.93,82.42,450.0,https://prices.pokemontcg.io/tcgplayer/sv7-169
2026-06-26,sv10-234,Team Rocket's Crobat ex,Destined Rivals,sv10,Special Illustration Rare,234,2025/05/30,77.91,72.94,85.65,643.1,https://prices.pokemontcg.io/tcgplayer/sv10-234
2026-06-26,sv5-211,Morty's Conviction,Temporal Forces,sv5,Special Illustration Rare,211,2024/03/22,76.65,73.0,80.05,383.25,https://prices.pokemontcg.io/tcgplayer/sv5-211
2026-06-26,sv8pt5-157,Iron Valiant ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,157,2025/01/17,75.26,65.0,80.14,434.94,https://prices.pokemontcg.io/tcgplayer/sv8pt5-157
2026-06-26,me1-184,Lillie's Determination,Mega Evolution,me1,Special Illustration Rare,184,2025/09/26,74.44,71.64,82.38,784.1,https://prices.pokemontcg.io/tcgplayer/me1-184
2026-06-26,zsv10pt5-170,N's Plan,Black Bolt,zsv10pt5,Special Illustration Rare,170,2025/07/18,73.43,73.99,94.31,612.4,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-170
2026-06-26,sv10-240,Team Rocket's Mewtwo ex,Destined Rivals,sv10,Hyper Rare,240,2025/05/30,73.0,65.64,78.09,595.7,https://prices.pokemontcg.io/tcgplayer/sv10-240
2026-06-26,sv8pt5-166,Raging Bolt ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,166,2025/01/17,72.91,70.47,82.49,629.32,https://prices.pokemontcg.io/tcgplayer/sv8pt5-166
2026-06-26,me1-182,Mega Kangaskhan ex,Mega Evolution,me1,Special Illustration Rare,182,2025/09/26,72.75,66.08,78.2,618.5,https://prices.pokemontcg.io/tcgplayer/me1-182
2026-06-26,sv6-217,Carmine,Twilight Masquerade,sv6,Special Illustration Rare,217,2024/05/24,72.28,68.0,78.25,613.0,https://prices.pokemontcg.io/tcgplayer/sv6-217
2026-06-26,zsv10pt5-147,Haxorus,Black Bolt,zsv10pt5,Illustration Rare,147,2025/07/18,72.06,71.76,82.18,420.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-147
2026-06-26,sv5-208,Raging Bolt ex,Temporal Forces,sv5,Special Illustration Rare,208,2024/03/22,72.0,68.0,79.85,606.6,https://prices.pokemontcg.io/tcgplayer/sv5-208
2026-06-26,sv1-210,Drowzee,Scarlet & Violet,sv1,Illustration Rare,210,2023/03/31,71.86,55.0,76.03,446.3,https://prices.pokemontcg.io/tcgplayer/sv1-210
2026-06-26,sv8pt5-179,Pikachu ex,Prismatic Evolutions,sv8pt5,Hyper Rare,179,2025/01/17,71.64,70.99,86.18,593.42,https://prices.pokemontcg.io/tcgplayer/sv8pt5-179
2026-06-26,me1-180,Mega Absol ex,Mega Evolution,me1,Special Illustration Rare,180,2025/09/26,71.51,70.0,79.85,621.3,https://prices.pokemontcg.io/tcgplayer/me1-180
2026-06-26,sv2-269,Iono,Paldea Evolved,sv2,Special Illustration Rare,269,2023/06/09,71.49,61.99,78.64,526.54,https://prices.pokemontcg.io/tcgplayer/sv2-269
2026-06-26,rsv10pt5-103,Chandelure,White Flare,rsv10pt5,Illustration Rare,103,2025/07/18,69.9,69.83,80.04,451.5,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-103
2026-06-26,sv9-187,Salamence ex,Journey Together,sv9,Special Illustration Rare,187,2025/03/28,68.6,54.67,74.52,9999.0,https://prices.pokemontcg.io/tcgplayer/sv9-187
2026-06-26,sv6pt5-98,Basic Darkness Energy,Shrouded Fable,sv6pt5,Hyper Rare,98,2024/08/02,67.51,59.99,69.99,663.2,https://prices.pokemontcg.io/tcgplayer/sv6pt5-98
2026-06-26,sv2-196,Sprigatito,Paldea Evolved,sv2,Illustration Rare,196,2023/06/09,65.81,57.0,76.19,382.15,https://prices.pokemontcg.io/tcgplayer/sv2-196
2026-06-26,sv4-253,Altaria ex,Paradox Rift,sv4,Special Illustration Rare,253,2023/11/03,63.72,56.75,69.59,104.74,https://prices.pokemontcg.io/tcgplayer/sv4-253
2026-06-26,zsv10pt5-100,Volcarona,Black Bolt,zsv10pt5,Illustration Rare,100,2025/07/18,63.04,57.0,65.32,326.2,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-100
2026-06-26,zsv10pt5-129,Dwebble,Black Bolt,zsv10pt5,Illustration Rare,129,2025/07/18,62.93,61.93,70.0,314.65,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-129
2026-06-26,zsv10pt5-92,Lilligant,Black Bolt,zsv10pt5,Illustration Rare,92,2025/07/18,62.92,57.25,264.99,314.6,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-92
2026-06-26,sv2-204,Marill,Paldea Evolved,sv2,Illustration Rare,204,2023/06/09,62.66,46.99,67.67,246.4,https://prices.pokemontcg.io/tcgplayer/sv2-204
2026-06-26,sv6pt5-68,Duskull,Shrouded Fable,sv6pt5,Illustration Rare,68,2024/08/02,61.72,54.44,65.26,446.9,https://prices.pokemontcg.io/tcgplayer/sv6pt5-68
2026-06-26,sv2-262,Tinkaton ex,Paldea Evolved,sv2,Special Illustration Rare,262,2023/06/09,61.61,54.99,65.82,308.05,https://prices.pokemontcg.io/tcgplayer/sv2-262
2026-06-26,sv5-205,Walking Wake ex,Temporal Forces,sv5,Special Illustration Rare,205,2024/03/22,61.5,58.0,69.97,335.0,https://prices.pokemontcg.io/tcgplayer/sv5-205
2026-06-26,rsv10pt5-171,Hilda,White Flare,rsv10pt5,Special Illustration Rare,171,2025/07/18,61.43,55.51,69.99,510.1,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-171
2026-06-26,zsv10pt5-137,Krookodile,Black Bolt,zsv10pt5,Illustration Rare,137,2025/07/18,60.85,58.63,69.75,396.9,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-137
2026-06-26,sv5-204,Gouging Fire ex,Temporal Forces,sv5,Special Illustration Rare,204,2024/03/22,60.34,57.36,60.49,100.0,https://prices.pokemontcg.io/tcgplayer/sv5-204
2026-06-26,sv7-170,Terapagos ex,Stellar Crown,sv7,Special Illustration Rare,170,2024/09/13,59.89,37.39,64.99,315.6,https://prices.pokemontcg.io/tcgplayer/sv7-170
2026-06-26,sv5-206,Iron Crown ex,Temporal Forces,sv5,Special Illustration Rare,206,2024/03/22,59.55,55.5,62.89,357.4,https://prices.pokemontcg.io/tcgplayer/sv5-206
2026-06-26,sv6-187,Chansey,Twilight Masquerade,sv6,Illustration Rare,187,2024/05/24,59.35,53.47,69.43,429.48,https://prices.pokemontcg.io/tcgplayer/sv6-187
2026-06-26,sv3pt5-176,Poliwhirl,151,sv3pt5,Illustration Rare,176,2023/09/22,59.2,49.49,63.99,361.18,https://prices.pokemontcg.io/tcgplayer/sv3pt5-176
2026-06-26,sv5-166,Sawsbuck,Temporal Forces,sv5,Illustration Rare,166,2024/03/22,58.84,53.0,65.25,295.05,https://prices.pokemontcg.io/tcgplayer/sv5-166
2026-06-26,sv6pt5-66,Houndoom,Shrouded Fable,sv6pt5,Illustration Rare,66,2024/08/02,57.75,50.0,68.76,379.16,https://prices.pokemontcg.io/tcgplayer/sv6pt5-66
2026-06-26,zsv10pt5-164,Serperior ex,Black Bolt,zsv10pt5,Special Illustration Rare,164,2025/07/18,57.7,57.0,66.39,428.5,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-164
2026-06-26,sv2-201,Fuecoco,Paldea Evolved,sv2,Illustration Rare,201,2023/06/09,56.46,50.93,63.87,99.0,https://prices.pokemontcg.io/tcgplayer/sv2-201
2026-06-26,sv3pt5-167,Ivysaur,151,sv3pt5,Illustration Rare,167,2023/09/22,56.28,47.99,61.63,458.42,https://prices.pokemontcg.io/tcgplayer/sv3pt5-167
2026-06-26,sv2-259,Chi-Yu ex,Paldea Evolved,sv2,Special Illustration Rare,259,2023/06/09,56.19,45.08,60.43,379.62,https://prices.pokemontcg.io/tcgplayer/sv2-259
2026-06-26,sv1-211,Ralts,Scarlet & Violet,sv1,Illustration Rare,211,2023/03/31,55.11,44.0,59.75,304.35,https://prices.pokemontcg.io/tcgplayer/sv1-211
2026-06-26,sv3pt5-181,Dragonair,151,sv3pt5,Illustration Rare,181,2023/09/22,54.72,43.04,56.99,1700.0,https://prices.pokemontcg.io/tcgplayer/sv3pt5-181
2026-06-26,sv8pt5-164,Gholdengo ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,164,2025/01/17,53.84,51.55,64.55,469.5,https://prices.pokemontcg.io/tcgplayer/sv8pt5-164
2026-06-26,sv1-212,Kirlia,Scarlet & Violet,sv1,Illustration Rare,212,2023/03/31,53.39,43.0,58.24,5000.0,https://prices.pokemontcg.io/tcgplayer/sv1-212
2026-06-26,rsv10pt5-142,Zorua,White Flare,rsv10pt5,Illustration Rare,142,2025/07/18,53.03,47.0,58.03,259.8,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-142
2026-06-26,rsv10pt5-137,Liepard,White Flare,rsv10pt5,Illustration Rare,137,2025/07/18,52.34,50.0,62.0,290.1,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-137
2026-06-26,sv4-193,Plusle,Paradox Rift,sv4,Illustration Rare,193,2023/11/03,52.09,44.39,56.03,341.61,https://prices.pokemontcg.io/tcgplayer/sv4-193
2026-06-26,sv9-185,N's Zoroark ex,Journey Together,sv9,Special Illustration Rare,185,2025/03/28,51.6,49.05,57.7,531.2,https://prices.pokemontcg.io/tcgplayer/sv9-185
2026-06-26,sv6pt5-67,Horsea,Shrouded Fable,sv6pt5,Illustration Rare,67,2024/08/02,51.5,41.87,56.72,686.84,https://prices.pokemontcg.io/tcgplayer/sv6pt5-67
2026-06-26,rsv10pt5-107,Samurott,White Flare,rsv10pt5,Illustration Rare,107,2025/07/18,50.95,50.15,60.5,421.8,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-107
2026-06-26,sv6pt5-69,Dusclops,Shrouded Fable,sv6pt5,Illustration Rare,69,2024/08/02,50.67,43.36,55.0,252.29,https://prices.pokemontcg.io/tcgplayer/sv6pt5-69
2026-06-26,sv4-194,Minun,Paradox Rift,sv4,Illustration Rare,194,2023/11/03,49.86,37.99,54.61,150.0,https://prices.pokemontcg.io/tcgplayer/sv4-194
2026-06-26,sv10-236,Ethan's Adventure,Destined Rivals,sv10,Special Illustration Rare,236,2025/05/30,49.42,42.0,52.0,9999.0,https://prices.pokemontcg.io/tcgplayer/sv10-236
2026-06-26,sv6-216,Bloodmoon Ursaluna ex,Twilight Masquerade,sv6,Special Illustration Rare,216,2024/05/24,49.06,42.12,51.18,443.9,https://prices.pokemontcg.io/tcgplayer/sv6-216
2026-06-26,zsv10pt5-96,Amoonguss,Black Bolt,zsv10pt5,Illustration Rare,96,2025/07/18,48.85,39.99,58.12,94.99,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-96
2026-06-26,sv4-206,Morpeko,Paradox Rift,sv4,Illustration Rare,206,2023/11/03,48.16,35.62,56.49,262.47,https://prices.pokemontcg.io/tcgplayer/sv4-206
2026-06-26,zsv10pt5-169,Genesect ex,Black Bolt,zsv10pt5,Special Illustration Rare,169,2025/07/18,48.09,43.0,54.99,409.9,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-169
2026-06-26,sv8pt5-151,Palafin ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,151,2025/01/17,48.04,42.0,53.03,9999.0,https://prices.pokemontcg.io/tcgplayer/sv8pt5-151
2026-06-26,sv1-204,Slowpoke,Scarlet & Violet,sv1,Illustration Rare,204,2023/03/31,47.65,41.0,52.88,234.56,https://prices.pokemontcg.io/tcgplayer/sv1-204
2026-06-26,rsv10pt5-98,Emboar,White Flare,rsv10pt5,Illustration Rare,98,2025/07/18,46.56,44.0,51.08,319.2,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-98
2026-06-26,sv5-183,Cinccino,Temporal Forces,sv5,Illustration Rare,183,2024/03/22,45.81,34.95,55.44,1000.0,https://prices.pokemontcg.io/tcgplayer/sv5-183
2026-06-26,sv5-165,Deerling,Temporal Forces,sv5,Illustration Rare,165,2024/03/22,45.69,36.0,52.92,2000.0,https://prices.pokemontcg.io/tcgplayer/sv5-165
2026-06-26,sv3-199,Ninetales,Obsidian Flames,sv3,Illustration Rare,199,2023/08/11,45.63,37.0,50.0,228.7,https://prices.pokemontcg.io/tcgplayer/sv3-199
2026-06-26,sv6pt5-92,Fezandipiti ex,Shrouded Fable,sv6pt5,Special Illustration Rare,92,2024/08/02,45.29,39.0,47.62,472.1,https://prices.pokemontcg.io/tcgplayer/sv6pt5-92
2026-06-26,rsv10pt5-113,Vanilluxe,White Flare,rsv10pt5,Illustration Rare,113,2025/07/18,45.11,43.49,49.48,321.6,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-113
2026-06-26,sv2-212,Mismagius,Paldea Evolved,sv2,Illustration Rare,212,2023/06/09,44.89,38.67,49.01,770.0,https://prices.pokemontcg.io/tcgplayer/sv2-212
2026-06-26,sv9-183,Iono's Bellibolt ex,Journey Together,sv9,Special Illustration Rare,183,2025/03/28,44.27,39.76,48.29,9999.0,https://prices.pokemontcg.io/tcgplayer/sv9-183
2026-06-26,zsv10pt5-167,Meloetta ex,Black Bolt,zsv10pt5,Special Illustration Rare,167,2025/07/18,44.18,38.51,48.68,363.0,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-167
2026-06-26,sv6pt5-72,Munkidori,Shrouded Fable,sv6pt5,Illustration Rare,72,2024/08/02,44.01,33.0,45.0,440.0,https://prices.pokemontcg.io/tcgplayer/sv6pt5-72
2026-06-26,sv3-202,Cleffa,Obsidian Flames,sv3,Illustration Rare,202,2023/08/11,43.38,36.0,47.0,353.0,https://prices.pokemontcg.io/tcgplayer/sv3-202
2026-06-26,sv6pt5-94,Cassiopeia,Shrouded Fable,sv6pt5,Special Illustration Rare,94,2024/08/02,43.03,38.99,48.38,189.44,https://prices.pokemontcg.io/tcgplayer/sv6pt5-94
2026-06-26,sv8-240,Hydreigon ex,Surging Sparks,sv8,Special Illustration Rare,240,2024/11/08,42.93,38.0,46.85,394.0,https://prices.pokemontcg.io/tcgplayer/sv8-240
2026-06-26,zsv10pt5-127,Conkeldurr,Black Bolt,zsv10pt5,Illustration Rare,127,2025/07/18,42.65,39.97,45.8,199.9,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-127
2026-06-26,sv1-215,Riolu,Scarlet & Violet,sv1,Illustration Rare,215,2023/03/31,42.31,35.45,46.06,211.55,https://prices.pokemontcg.io/tcgplayer/sv1-215
2026-06-26,zsv10pt5-151,Audino,Black Bolt,zsv10pt5,Illustration Rare,151,2025/07/18,42.29,40.0,49.99,249.9,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-151
2026-06-26,sv4-208,Steelix,Paradox Rift,sv4,Illustration Rare,208,2023/11/03,42.24,33.78,47.17,280.96,https://prices.pokemontcg.io/tcgplayer/sv4-208
2026-06-26,sv3-228,Charizard ex,Obsidian Flames,sv3,Hyper Rare,228,2023/08/11,42.08,32.82,47.95,252.0,https://prices.pokemontcg.io/tcgplayer/sv3-228
2026-06-26,rsv10pt5-89,Leavanny,White Flare,rsv10pt5,Illustration Rare,89,2025/07/18,41.92,41.92,47.57,223.4,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-89
2026-06-26,sv4-251,Roaring Moon ex,Paradox Rift,sv4,Special Illustration Rare,251,2023/11/03,41.79,40.0,45.99,117.58,https://prices.pokemontcg.io/tcgplayer/sv4-251
2026-06-26,sv5-167,Litten,Temporal Forces,sv5,Illustration Rare,167,2024/03/22,41.72,36.96,46.0,209.55,https://prices.pokemontcg.io/tcgplayer/sv5-167
2026-06-26,sv5-203,Iron Leaves ex,Temporal Forces,sv5,Special Illustration Rare,203,2024/03/22,41.44,38.0,43.88,100.0,https://prices.pokemontcg.io/tcgplayer/sv5-203
2026-06-26,sv2-210,Baxcalibur,Paldea Evolved,sv2,Illustration Rare,210,2023/06/09,41.41,29.84,45.32,208.06,https://prices.pokemontcg.io/tcgplayer/sv2-210
2026-06-26,rsv10pt5-92,Sawsbuck,White Flare,rsv10pt5,Illustration Rare,92,2025/07/18,41.34,38.0,45.47,89.99,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-92
2026-06-26,sv8-203,Latios,Surging Sparks,sv8,Illustration Rare,203,2024/11/08,41.31,29.63,44.0,261.0,https://prices.pokemontcg.io/tcgplayer/sv8-203
2026-06-26,sv10-194,Misty's Lapras,Destined Rivals,sv10,Illustration Rare,194,2025/05/30,40.68,36.19,45.01,219.5,https://prices.pokemontcg.io/tcgplayer/sv10-194
2026-06-26,sv4-189,Mantyke,Paradox Rift,sv4,Illustration Rare,189,2023/11/03,40.64,30.83,42.79,279.41,https://prices.pokemontcg.io/tcgplayer/sv4-189
2026-06-26,sv8pt5-171,Crispin,Prismatic Evolutions,sv8pt5,Special Illustration Rare,171,2025/01/17,40.45,34.61,46.79,998.57,https://prices.pokemontcg.io/tcgplayer/sv8pt5-171
2026-06-26,sv5-178,Metagross,Temporal Forces,sv5,Illustration Rare,178,2024/03/22,40.14,38.9,44.57,59.99,https://prices.pokemontcg.io/tcgplayer/sv5-178
2026-06-26,sv6-219,Lana's Aid,Twilight Masquerade,sv6,Special Illustration Rare,219,2024/05/24,40.13,36.76,43.38,339.1,https://prices.pokemontcg.io/tcgplayer/sv6-219
2026-06-26,sv7-167,Hydrapple ex,Stellar Crown,sv7,Special Illustration Rare,167,2024/09/13,39.95,36.75,44.0,212.1,https://prices.pokemontcg.io/tcgplayer/sv7-167
2026-06-26,sv4-252,Gholdengo ex,Paradox Rift,sv4,Special Illustration Rare,252,2023/11/03,39.87,34.89,42.25,198.32,https://prices.pokemontcg.io/tcgplayer/sv4-252
2026-06-26,sv8pt5-169,Terapagos ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,169,2025/01/17,39.83,33.0,44.99,359.76,https://prices.pokemontcg.io/tcgplayer/sv8pt5-169
2026-06-26,zsv10pt5-148,Pidove,Black Bolt,zsv10pt5,Illustration Rare,148,2025/07/18,39.12,47.5,51.49,158.9,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-148
2026-06-26,sv8pt5-158,Iron Crown ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,158,2025/01/17,38.95,34.99,42.0,359.4,https://prices.pokemontcg.io/tcgplayer/sv8pt5-158
2026-06-26,sv2-258,Skeledirge ex,Paldea Evolved,sv2,Special Illustration Rare,258,2023/06/09,38.81,29.15,42.9,314.44,https://prices.pokemontcg.io/tcgplayer/sv2-258
2026-06-26,sv2-256,Meowscarada ex,Paldea Evolved,sv2,Special Illustration Rare,256,2023/06/09,38.78,32.07,40.43,274.88,https://prices.pokemontcg.io/tcgplayer/sv2-256
2026-06-26,sv2-217,Tinkatuff,Paldea Evolved,sv2,Illustration Rare,217,2023/06/09,38.63,32.81,44.08,345.1,https://prices.pokemontcg.io/tcgplayer/sv2-217
2026-06-26,sv8-236,Durant ex,Surging Sparks,sv8,Special Illustration Rare,236,2024/11/08,38.49,38.0,44.26,269.9,https://prices.pokemontcg.io/tcgplayer/sv8-236
2026-06-26,zsv10pt5-106,Tirtouga,Black Bolt,zsv10pt5,Illustration Rare,106,2025/07/18,38.23,37.83,44.41,170.2,https://prices.pokemontcg.io/tcgplayer/zsv10pt5-106
2026-06-26,rsv10pt5-116,Joltik,White Flare,rsv10pt5,Illustration Rare,116,2025/07/18,38.06,37.0,41.93,219.52,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-116
2026-06-26,sv4-245,Garchomp ex,Paradox Rift,sv4,Special Illustration Rare,245,2023/11/03,37.94,35.29,42.16,100.0,https://prices.pokemontcg.io/tcgplayer/sv4-245
2026-06-26,sv9-186,Hop's Zacian ex,Journey Together,sv9,Special Illustration Rare,186,2025/03/28,37.85,33.0,40.74,9999.0,https://prices.pokemontcg.io/tcgplayer/sv9-186
2026-06-26,sv6pt5-99,Basic Metal Energy,Shrouded Fable,sv6pt5,Hyper Rare,99,2024/08/02,36.96,31.12,39.39,283.5,https://prices.pokemontcg.io/tcgplayer/sv6pt5-99
2026-06-26,sv8pt5-154,Iron Hands ex,Prismatic Evolutions,sv8pt5,Special Illustration Rare,154,2025/01/17,36.67,33.99,39.99,364.1,https://prices.pokemontcg.io/tcgplayer/sv8pt5-154
2026-06-26,sv10-238,Team Rocket's Giovanni,Destined Rivals,sv10,Special Illustration Rare,238,2025/05/30,36.26,33.6,39.97,334.9,https://prices.pokemontcg.io/tcgplayer/sv10-238
2026-06-26,rsv10pt5-154,Lillipup,White Flare,rsv10pt5,Illustration Rare,154,2025/07/18,36.18,34.0,40.92,213.0,https://prices.pokemontcg.io/tcgplayer/rsv10pt5-154
2026-06-26,sv4-205,Yveltal,Paradox Rift,sv4,Illustration Rare,205,2023/11/03,36.18,23.8,38.79,59.99,https://prices.pokemontcg.io/tcgplayer/sv4-205
2026-06-26,sv6pt5-70,Dusknoir,Shrouded Fable,sv6pt5,Illustration Rare,70,2024/08/02,35.94,32.0,39.42,100.0,https://prices.pokemontcg.io/tcgplayer/sv6pt5-70
2026-06-26,me1-183,Acerola's Mischief,Mega Evolution,me1,Special Illustration Rare,183,2025/09/26,35.85,33.44,40.0,335.7,https://prices.pokemontcg.io/tcgplayer/me1-183
